BioWare 3.0 Export
Device:	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA	KistlerMobileFP 9286AA
Samples (#):	12000	12000	12000	12000	12000	12000	12000	12000	12000	12000	12000	12000	12000
Rate (Hz):	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000
Contact period start (sample #):	0	0	0	0	0	0	0	0	0	0	0	0	0
Contact period end (sample #):	11999	11999	11999	11999	11999	11999	11999	11999	11999	11999	11999	11999	11999
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000	59.995000
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877	-0.040877
Normalized length (m):	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000
abs time (s)	Fx	Fy	Fz	Ft	Mx	My	Mz	Tz	Ax	Ay	Cofy	Cofxy	Device:
	N	N	N	N	N m	N m	N m	N m	m	m	µ	µ	µ
18.880000	1.158201	1.844661	663.515589	663.519164	13.760675	-22.585205	-0.207509	-0.246279	0.034039	0.020739	0.001746	0.002780	0.003283
18.885000	1.110445	1.844617	661.780562	661.784064	13.572440	-22.647816	-0.201494	-0.241847	0.034223	0.020509	0.001678	0.002787	0.003253
18.890000	1.197974	1.805511	660.914139	660.917691	13.716468	-22.555548	-0.201230	-0.237986	0.034128	0.020754	0.001813	0.002732	0.003278
18.895000	1.205902	1.797601	663.513211	663.516742	13.857355	-22.584572	-0.194414	-0.230416	0.034038	0.020885	0.001817	0.002709	0.003262
18.900000	1.309343	1.821064	663.169874	663.173667	13.571077	-22.581829	-0.205104	-0.240319	0.034051	0.020464	0.001974	0.002746	0.003382
18.905000	1.285470	1.766139	663.515394	663.518989	13.762348	-22.521922	-0.204311	-0.237597	0.033943	0.020742	0.001937	0.002662	0.003292
18.910000	1.357088	1.726900	661.955553	661.959197	13.621898	-22.551284	-0.212281	-0.243186	0.034068	0.020578	0.002050	0.002609	0.003318
18.915000	1.333238	1.672020	662.303549	662.307001	13.432416	-22.611875	-0.217494	-0.247539	0.034141	0.020281	0.002013	0.002525	0.003229
18.920000	1.460540	1.648467	662.476456	662.480117	13.670573	-22.578885	-0.223279	-0.249323	0.034083	0.020636	0.002205	0.002488	0.003325
18.925000	1.444618	1.640602	662.474273	662.477880	13.766445	-22.640134	-0.220276	-0.246324	0.034175	0.020780	0.002181	0.002476	0.003300
18.930000	1.563970	1.718991	663.688496	663.692565	13.430809	-22.727435	-0.229569	-0.256785	0.034244	0.020237	0.002356	0.002590	0.003502
18.935000	1.524197	1.742543	662.301660	662.305706	13.431599	-22.789523	-0.230365	-0.259414	0.034410	0.020280	0.002301	0.002631	0.003496
18.940000	1.611715	1.789603	663.167887	663.172260	13.667522	-22.696559	-0.232547	-0.260578	0.034224	0.020609	0.002430	0.002699	0.003632
18.945000	1.619654	1.750497	663.513505	663.517790	13.383248	-22.817316	-0.219141	-0.246669	0.034389	0.020170	0.002441	0.002638	0.003594
18.950000	1.651477	1.750497	662.819989	662.824358	13.764054	-22.696083	-0.219147	-0.244793	0.034242	0.020766	0.002492	0.002641	0.003631
18.955000	1.635554	1.766095	664.382110	664.386470	13.714308	-22.665064	-0.220251	-0.246739	0.034115	0.020642	0.002462	0.002658	0.003623
18.960000	1.452568	1.758318	660.223099	660.227038	13.337380	-22.670811	-0.213914	-0.244948	0.034338	0.020201	0.002200	0.002663	0.003454
18.965000	1.396861	1.797601	661.437322	661.441240	13.382785	-22.641065	-0.203203	-0.236472	0.034230	0.020233	0.002112	0.002718	0.003442
18.970000	1.309331	1.797468	661.953273	661.957008	13.620973	-22.613217	-0.204858	-0.239320	0.034161	0.020577	0.001978	0.002715	0.003359
18.975000	1.301359	1.805245	661.782548	661.786290	13.667643	-22.461785	-0.202407	-0.236802	0.033941	0.020653	0.001966	0.002728	0.003363
18.980000	1.030820	1.695173	659.008485	659.011471	13.672573	-22.469196	-0.201377	-0.237788	0.034095	0.020747	0.001564	0.002572	0.003011
18.985000	1.134250	1.757919	659.526814	659.530132	13.813733	-22.436731	-0.203554	-0.239600	0.034019	0.020945	0.001720	0.002665	0.003172
18.990000	1.030787	1.757697	660.743317	660.746459	13.479200	-22.468051	-0.201945	-0.240686	0.034004	0.020400	0.001560	0.002660	0.003084
18.995000	0.975103	1.695084	658.314773	658.317678	13.483059	-22.470753	-0.195917	-0.233806	0.034134	0.020481	0.001481	0.002575	0.002971
19.000000	1.006925	1.710726	662.821291	662.824263	13.764033	-22.346966	-0.198661	-0.235428	0.033715	0.020766	0.001519	0.002581	0.002995
19.005000	1.086516	1.679486	660.051984	660.055014	13.575938	-22.345842	-0.203583	-0.238094	0.033855	0.020568	0.001646	0.002544	0.003031
19.010000	1.038771	1.624649	659.012948	659.015769	13.387709	-22.407689	-0.195108	-0.229247	0.034002	0.020315	0.001576	0.002465	0.002926
19.015000	1.221768	1.718946	662.476064	662.479421	13.668915	-22.463171	-0.190680	-0.223757	0.033908	0.020633	0.001844	0.002595	0.003183
19.020000	1.189923	1.750408	662.130251	662.133634	13.383034	-22.463803	-0.176416	-0.211751	0.033927	0.020212	0.001797	0.002644	0.003197
19.025000	1.293353	1.789691	662.127970	662.131652	13.572887	-22.461961	-0.174487	-0.208688	0.033924	0.020499	0.001953	0.002703	0.003335
19.030000	1.261552	1.844572	662.300975	662.304745	13.714301	-22.492937	-0.184578	-0.221100	0.033962	0.020707	0.001905	0.002785	0.003374
19.035000	1.357021	1.930871	661.088935	661.093147	13.570435	-22.460908	-0.183181	-0.220927	0.033976	0.020527	0.002053	0.002921	0.003570
19.040000	1.341109	1.954423	661.261744	661.265992	13.522394	-22.491500	-0.181793	-0.220844	0.034013	0.020449	0.002028	0.002956	0.003585
19.045000	1.380882	1.930959	661.432370	661.436630	13.761177	-22.521317	-0.175507	-0.212526	0.034049	0.020805	0.002088	0.002919	0.003589
19.050000	1.317248	1.946557	660.568130	660.572311	13.808302	-22.371475	-0.185353	-0.223742	0.033867	0.020904	0.001994	0.002947	0.003558
19.055000	1.325198	1.946602	658.485498	658.489709	13.810863	-22.493760	-0.180422	-0.219123	0.034160	0.020974	0.002012	0.002956	0.003576
19.060000	1.341121	1.985796	660.395419	660.399766	13.950033	-22.340725	-0.186154	-0.225002	0.033829	0.021124	0.002031	0.003007	0.003629
19.065000	1.285425	2.056319	660.049801	660.054256	13.663347	-22.402365	-0.188038	-0.231221	0.033940	0.020700	0.001947	0.003115	0.003674
19.070000	1.237702	2.048498	659.353907	659.358251	13.759791	-22.404196	-0.191036	-0.234812	0.033979	0.020869	0.001877	0.003107	0.003630
19.075000	1.229730	2.001438	661.604788	661.608958	14.092176	-22.313020	-0.184494	-0.225800	0.033726	0.021300	0.001859	0.003025	0.003551
19.080000	1.213818	2.009348	661.434259	661.438425	13.758718	-22.343144	-0.180369	-0.222996	0.033780	0.020801	0.001835	0.003038	0.003549
19.085000	1.094455	1.993484	661.261548	661.265459	13.711571	-22.375994	-0.180395	-0.225157	0.033838	0.020735	0.001655	0.003015	0.003439
19.090000	1.118350	1.930959	660.740841	660.744609	13.856141	-22.345626	-0.177644	-0.219495	0.033819	0.020971	0.001693	0.002922	0.003377
19.095000	1.046732	1.915228	661.088739	661.092342	13.570725	-22.407251	-0.173820	-0.217248	0.033894	0.020528	0.001583	0.002897	0.003302
19.100000	1.110400	1.938736	661.607166	661.610938	13.807820	-22.375678	-0.183944	-0.226339	0.033820	0.020870	0.001678	0.002930	0.003377
19.105000	1.102427	1.946602	664.381229	664.384996	13.995229	-22.313945	-0.176003	-0.218159	0.033586	0.021065	0.001659	0.002930	0.003367
19.110000	1.166095	1.985796	663.339424	663.343421	13.900468	-22.252791	-0.186120	-0.228301	0.033547	0.020955	0.001758	0.002994	0.003472
19.115000	1.014920	1.962155	661.088641	661.092332	13.664711	-22.347485	-0.186402	-0.231752	0.033804	0.020670	0.001535	0.002968	0.003342
19.120000	1.046754	2.025035	661.261255	661.265184	13.995931	-22.195646	-0.182517	-0.228333	0.033566	0.021166	0.001583	0.003062	0.003447
19.125000	1.022893	2.048454	662.648188	662.652144	13.709000	-22.255873	-0.191551	-0.239189	0.033586	0.020688	0.001544	0.003091	0.003455
19.130000	1.110422	2.119021	663.168993	663.173308	13.849415	-22.223358	-0.199469	-0.247290	0.033511	0.020884	0.001674	0.003195	0.003607
19.135000	1.062722	2.119021	664.208127	664.212357	14.133922	-22.163628	-0.212587	-0.260682	0.033368	0.021279	0.001600	0.003190	0.003569
19.140000	1.038871	2.118933	660.745108	660.749322	13.755626	-22.165110	-0.224636	-0.274089	0.033546	0.020818	0.001572	0.003207	0.003572
19.145000	0.999076	2.173769	662.129664	662.133986	13.753738	-22.165655	-0.222156	-0.274173	0.033476	0.020772	0.001509	0.003283	0.003613
19.150000	1.046833	2.252202	662.995989	663.000640	13.893953	-22.134032	-0.230877	-0.284129	0.033385	0.020956	0.001579	0.003397	0.003746
19.155000	0.959326	2.283575	661.956757	661.961391	14.083953	-22.015373	-0.233033	-0.288569	0.033258	0.021276	0.001449	0.003450	0.003742
19.160000	0.951364	2.322770	662.477366	662.482121	14.034914	-21.984925	-0.232196	-0.289125	0.033186	0.021186	0.001436	0.003506	0.003789
19.165000	0.879746	2.283575	661.090433	661.094962	14.132102	-21.987247	-0.224266	-0.281409	0.033259	0.021377	0.001331	0.003454	0.003702
19.170000	0.895646	2.322858	661.611042	661.615726	14.083062	-21.956274	-0.215756	-0.273778	0.033186	0.021286	0.001354	0.003511	0.003763
19.175000	0.824051	2.299306	660.744815	660.749329	14.036711	-21.988438	-0.219314	-0.278325	0.033278	0.021244	0.001247	0.003480	0.003697
19.180000	0.832001	2.322858	663.343593	663.348182	14.271871	-21.896513	-0.215744	-0.274519	0.033009	0.021515	0.001254	0.003502	0.003720
19.185000	0.768333	2.283575	660.051103	660.055501	14.037631	-21.929546	-0.211117	-0.270647	0.033224	0.021267	0.001164	0.003460	0.003650
19.190000	0.760349	2.299351	660.399001	660.403442	13.941612	-21.929322	-0.194679	-0.254980	0.033206	0.021111	0.001151	0.003482	0.003667
19.195000	0.800122	2.283797	661.610944	661.615369	14.178939	-21.897909	-0.184271	-0.242712	0.033098	0.021431	0.001209	0.003452	0.003658
19.200000	0.704620	2.275887	661.092321	661.096614	13.941447	-21.869700	-0.175247	-0.235677	0.033081	0.021089	0.001066	0.003443	0.003604
19.205000	0.712559	2.229005	661.610846	661.614985	14.275163	-21.839370	-0.157728	-0.215932	0.033009	0.021576	0.001077	0.003369	0.003537
19.210000	0.625041	2.244603	663.693478	663.697568	14.272257	-21.718835	-0.161006	-0.221018	0.032724	0.021504	0.000942	0.003382	0.003511
19.215000	0.632979	2.299484	661.615211	661.619510	13.892124	-21.779771	-0.155789	-0.218195	0.032919	0.020997	0.000957	0.003476	0.003605
19.220000	0.529561	2.236737	661.096784	661.100780	13.845982	-21.751770	-0.157988	-0.220491	0.032903	0.020944	0.000801	0.003383	0.003477
19.225000	0.625041	2.268111	662.829336	662.833511	14.034101	-21.688508	-0.162367	-0.223348	0.032721	0.021173	0.000943	0.003422	0.003549
19.230000	0.537545	2.221006	663.002047	663.005985	14.082633	-21.660209	-0.171682	-0.232824	0.032670	0.021241	0.000811	0.003350	0.003447
19.235000	0.561429	2.197543	661.787726	661.791613	14.131899	-21.630188	-0.174144	-0.233980	0.032684	0.021354	0.000848	0.003321	0.003427
19.240000	0.402315	2.134708	660.578162	660.581734	14.180830	-21.542913	-0.179634	-0.240615	0.032612	0.021467	0.000609	0.003232	0.003288
19.245000	0.465971	2.134664	660.750873	660.754485	13.848147	-21.632186	-0.186767	-0.246888	0.032739	0.020958	0.000705	0.003231	0.003307
19.250000	0.346664	2.079650	660.059539	660.062907	13.944376	-21.513827	-0.204573	-0.265033	0.032594	0.021126	0.000525	0.003151	0.003194
19.255000	0.394398	2.024902	660.748495	660.751715	14.326387	-21.513279	-0.195002	-0.252379	0.032559	0.021682	0.000597	0.003065	0.003122
19.260000	0.354614	1.985619	661.096393	661.099470	14.231579	-21.513755	-0.196943	-0.253926	0.032543	0.021527	0.000536	0.003004	0.003051
19.265000	0.386414	1.993484	660.928242	660.931362	13.992566	-21.481964	-0.186822	-0.243435	0.032503	0.021171	0.000585	0.003016	0.003072
19.270000	0.306857	1.938647	660.059539	660.062458	13.947478	-21.514703	-0.182716	-0.239422	0.032595	0.021131	0.000465	0.002937	0.002974
19.275000	0.322746	1.923005	659.193117	659.196001	13.900899	-21.484459	-0.171230	-0.227099	0.032592	0.021088	0.000490	0.002917	0.002958
19.280000	0.306824	1.938692	660.750677	660.753592	13.852405	-21.575204	-0.166844	-0.223714	0.032653	0.020965	0.000464	0.002934	0.002971
19.285000	0.378420	1.930959	662.485705	662.488627	14.040810	-21.512068	-0.157811	-0.212492	0.032472	0.021194	0.000571	0.002915	0.002970
19.290000	0.330674	1.883900	660.578064	660.580833	14.091276	-21.544472	-0.153449	-0.207838	0.032615	0.021332	0.000501	0.002852	0.002895
19.295000	0.306790	1.907452	660.405255	660.408081	13.758101	-21.635653	-0.145497	-0.201596	0.032761	0.020833	0.000465	0.002888	0.002925
19.300000	0.354547	1.946690	662.140283	662.143239	13.755383	-21.633491	-0.152865	-0.209102	0.032672	0.020774	0.000535	0.002940	0.002988
19.305000	0.306801	2.025123	663.179123	663.182286	13.752950	-21.573711	-0.148442	-0.207958	0.032531	0.020738	0.000463	0.003054	0.003089
19.310000	0.259078	2.040766	663.875212	663.878400	13.846478	-21.574014	-0.155545	-0.216461	0.032497	0.020857	0.000390	0.003074	0.003099
19.315000	0.171560	2.032944	663.354310	663.357447	13.799700	-21.546063	-0.151972	-0.214434	0.032480	0.020803	0.000259	0.003065	0.003076
19.320000	0.147710	2.119243	662.833505	662.836909	13.845924	-21.516728	-0.157116	-0.222824	0.032462	0.020889	0.000223	0.003197	0.003205
19.325000	0.020430	2.095558	661.621856	661.625175	13.704586	-21.610566	-0.171086	-0.239110	0.032663	0.020714	0.000031	0.003167	0.003167
19.330000	0.115932	2.173947	662.833603	662.837178	13.939793	-21.517444	-0.186938	-0.255072	0.032463	0.021031	0.000175	0.003280	0.003284
19.335000	0.084132	2.118933	664.220732	664.224118	14.034821	-21.517431	-0.202573	-0.269438	0.032395	0.021130	0.000127	0.003190	0.003193
19.340000	0.179611	2.118933	663.183683	663.187093	13.749632	-21.454745	-0.206967	-0.271793	0.032351	0.020733	0.000271	0.003195	0.003207
19.345000	0.084165	2.040411	661.103234	661.106388	13.848313	-21.457956	-0.221229	-0.285693	0.032458	0.020947	0.000127	0.003086	0.003089
19.350000	0.211479	1.993307	661.794567	661.797603	13.754331	-21.576139	-0.232774	-0.293365	0.032602	0.020783	0.000320	0.003012	0.003029
19.355000	0.211479	1.906919	661.448949	661.451732	13.661187	-21.576104	-0.239679	-0.297514	0.032619	0.020653	0.000320	0.002883	0.002901
19.360000	0.370615	1.922650	662.312798	662.315692	13.993444	-21.481981	-0.245708	-0.300239	0.032435	0.021128	0.000560	0.002903	0.002956
19.365000	0.410388	1.899098	663.354506	663.357351	13.992789	-21.540843	-0.244912	-0.297924	0.032473	0.021094	0.000619	0.002863	0.002929
19.370000	0.434283	1.938381	661.969656	661.972637	13.707390	-21.540596	-0.251719	-0.305801	0.032540	0.020707	0.000656	0.002928	0.003001
19.375000	0.362665	1.906919	661.621856	661.624703	13.708736	-21.603037	-0.250647	-0.305397	0.032652	0.020720	0.000548	0.002882	0.002934
19.380000	0.458167	1.938293	662.315470	662.318464	13.802491	-21.600588	-0.263777	-0.317444	0.032614	0.020840	0.000692	0.002927	0.003007
19.385000	0.450183	1.930472	661.619673	661.622643	13.803917	-21.662011	-0.251468	-0.305281	0.032741	0.020864	0.000680	0.002918	0.002996
19.390000	0.497917	1.961889	661.792678	661.795774	14.135936	-21.630788	-0.248717	-0.302206	0.032685	0.021360	0.000752	0.002965	0.003058
19.395000	0.434249	1.907141	660.057748	660.060646	14.043977	-21.693766	-0.230372	-0.283814	0.032866	0.021277	0.000658	0.002889	0.002963
19.400000	0.402393	1.938514	658.327281	658.330258	13.663708	-21.694712	-0.217223	-0.272754	0.032954	0.020755	0.000611	0.002945	0.003007
19.405000	0.505823	2.001305	661.096882	661.100105	13.756144	-21.812758	-0.216655	-0.272163	0.032995	0.020808	0.000765	0.003027	0.003122
19.410000	0.489878	2.009171	662.656723	662.659950	13.897284	-21.782172	-0.202149	-0.257918	0.032871	0.020972	0.000739	0.003032	0.003121
19.415000	0.521689	2.087737	661.615211	661.618710	13.896783	-21.782219	-0.189505	-0.247281	0.032923	0.021004	0.000789	0.003156	0.003253
19.420000	0.521667	2.126887	663.004718	663.008335	13.894094	-21.781091	-0.184852	-0.243793	0.032852	0.020956	0.000787	0.003208	0.003303
19.425000	0.561440	2.079960	660.576371	660.579884	13.897662	-21.842175	-0.174460	-0.231422	0.033065	0.021039	0.000850	0.003149	0.003261
19.430000	0.521689	2.111333	660.924073	660.927651	13.611156	-21.842617	-0.185376	-0.244408	0.033049	0.020594	0.000789	0.003195	0.003291
19.435000	0.617146	2.079871	661.096980	661.100539	13.659397	-21.870775	-0.186524	-0.242580	0.033083	0.020662	0.000934	0.003146	0.003282
19.440000	0.569401	1.993617	661.613126	661.616375	14.089624	-21.842086	-0.180809	-0.234500	0.033013	0.021296	0.000861	0.003013	0.003134
19.445000	0.696703	1.970109	660.228375	660.231682	13.900679	-21.839582	-0.183849	-0.234349	0.033079	0.021054	0.001055	0.002984	0.003165
19.450000	0.648936	1.860214	660.921793	660.924729	13.807397	-21.840250	-0.176257	-0.224171	0.033045	0.020891	0.000982	0.002815	0.002981
19.455000	0.704654	1.781870	659.186961	659.189746	14.191209	-21.779722	-0.181756	-0.225459	0.033040	0.021528	0.001069	0.002703	0.002907
19.460000	0.664858	1.750453	660.053285	660.055941	13.763571	-21.931372	-0.177945	-0.222243	0.033227	0.020852	0.001007	0.002652	0.002837
19.465000	0.792138	1.766139	660.573993	660.576829	14.000211	-21.837516	-0.173586	-0.215184	0.033058	0.021194	0.001199	0.002674	0.002930
19.470000	0.768277	1.742587	660.574188	660.576934	14.190873	-21.838075	-0.177154	-0.218258	0.033059	0.021483	0.001163	0.002638	0.002883
19.475000	0.911491	1.781870	659.535152	659.538189	13.810483	-21.956170	-0.177420	-0.217653	0.033290	0.020940	0.001382	0.002702	0.003035
19.480000	0.911468	1.805422	661.265620	661.268712	13.999454	-22.016375	-0.167285	-0.208098	0.033294	0.021171	0.001378	0.002730	0.003058
19.485000	0.991036	1.789780	661.263339	661.266504	14.190515	-22.015057	-0.168938	-0.207257	0.033292	0.021460	0.001499	0.002707	0.003094
19.490000	0.991003	1.789780	661.784046	661.787208	14.047321	-22.044901	-0.155811	-0.194396	0.033311	0.021226	0.001497	0.002704	0.003091
19.495000	1.046687	1.805511	662.304655	662.307943	13.998798	-22.013052	-0.150881	-0.188768	0.033237	0.021136	0.001580	0.002726	0.003151
19.500000	1.030753	1.813421	662.650567	662.653850	14.188795	-22.073937	-0.138005	-0.176343	0.033312	0.021412	0.001556	0.002737	0.003148
19.505000	0.975058	1.789869	661.263437	661.266578	13.905406	-22.136324	-0.137191	-0.176604	0.033476	0.021029	0.001475	0.002707	0.003082
19.510000	0.911390	1.750763	661.436148	661.439093	13.953761	-22.107500	-0.121584	-0.160874	0.033423	0.021096	0.001378	0.002647	0.002984
19.515000	0.903395	1.797867	665.942959	665.945999	14.329169	-22.045090	-0.103499	-0.143577	0.033104	0.021517	0.001357	0.002700	0.003021
19.520000	0.815877	1.805733	662.307229	662.310193	13.903202	-22.078197	-0.099918	-0.142986	0.033335	0.020992	0.001232	0.002726	0.002992
19.525000	0.744247	1.852748	662.477660	662.480669	13.950291	-22.110430	-0.091687	-0.137851	0.033375	0.021058	0.001123	0.002797	0.003014
19.530000	0.704463	1.829373	663.521158	663.524054	14.043915	-21.928728	-0.079895	-0.125444	0.033049	0.021166	0.001062	0.002757	0.002954
19.535000	0.577161	1.805733	661.784046	661.786761	13.856880	-22.114454	-0.082369	-0.130625	0.033416	0.020939	0.000872	0.002729	0.002865
19.540000	0.577161	1.727388	662.652651	662.655154	13.999917	-22.023000	-0.076918	-0.122133	0.033235	0.021127	0.000871	0.002607	0.002748
19.545000	0.378274	1.680284	662.997976	663.000213	14.381052	-21.846011	-0.081836	-0.128996	0.032950	0.021691	0.000571	0.002534	0.002598
19.550000	0.338512	1.664509	661.613322	661.615502	14.096918	-21.907649	-0.093889	-0.141793	0.033112	0.021307	0.000512	0.002516	0.002567
19.555000	0.203271	1.648822	661.958842	661.960926	13.907147	-21.971090	-0.096059	-0.146514	0.033191	0.021009	0.000307	0.002491	0.002510
19.560000	0.227155	1.633224	662.304460	662.306512	14.192625	-21.910150	-0.097144	-0.146306	0.033082	0.021429	0.000343	0.002466	0.002490
19.565000	0.123714	1.625226	662.656918	662.658923	13.905785	-21.850711	-0.100173	-0.151167	0.032974	0.020985	0.000187	0.002453	0.002460
19.570000	0.195354	1.672374	662.824873	662.827012	14.143533	-21.819743	-0.109988	-0.160873	0.032919	0.021338	0.000295	0.002523	0.002540
19.575000	0.139670	1.703659	663.520865	663.523067	14.331734	-21.759755	-0.117640	-0.170493	0.032794	0.021600	0.000210	0.002568	0.002576
19.580000	0.235150	1.829196	662.656723	662.659289	13.901244	-21.787776	-0.119226	-0.174436	0.032879	0.020978	0.000355	0.002760	0.002783
19.585000	0.203305	1.829152	660.401184	660.403748	13.856257	-21.880678	-0.113214	-0.169553	0.033132	0.020982	0.000308	0.002770	0.002787
19.590000	0.394253	1.907673	664.559999	664.562854	14.231574	-21.814273	-0.112098	-0.166274	0.032825	0.021415	0.000593	0.002871	0.002931
19.595000	0.378364	1.876300	662.825167	662.827930	14.044083	-21.936666	-0.120861	-0.174942	0.033096	0.021188	0.000571	0.002831	0.002888
19.600000	0.489766	1.954600	661.611042	661.614110	14.091163	-21.965203	-0.137831	-0.192292	0.033200	0.021298	0.000740	0.002954	0.003046
19.605000	0.505677	1.970331	662.650273	662.653395	14.280307	-21.964540	-0.135081	-0.189493	0.033147	0.021550	0.000763	0.002973	0.003070
19.610000	0.625018	2.088003	662.304558	662.308144	14.087602	-21.961863	-0.135861	-0.191804	0.033160	0.021271	0.000944	0.003153	0.003291
19.615000	0.609107	2.087958	661.088152	661.091730	14.327123	-21.993634	-0.138603	-0.194867	0.033269	0.021672	0.000921	0.003158	0.003290
19.620000	0.648902	2.095868	661.260864	661.264503	14.564534	-21.902086	-0.141053	-0.196179	0.033122	0.022025	0.000981	0.003170	0.003318
19.625000	0.656852	2.166391	661.436050	661.439924	14.229725	-21.992185	-0.142949	-0.200849	0.033249	0.021513	0.000993	0.003275	0.003423
